GeneID	log2FC	Padj	Entrez_gene_ID
CICLE_v10011280mg	1.7122463408826	0.0223586906286314	18039167
CICLE_v10011288mg	2.55896902413225	1.52859468100646e-4	18038309
CICLE_v10011291mg	1.16351956834278	0.010034878760744	18039129
CICLE_v10011317mg	1.73311502745459	0.00863357960995563	18038162
CICLE_v10011322mg	0.752910102003557	0.0224156052495019	18038333
CICLE_v10011332mg	0.968200826702957	0.0217843806007051	NA
CICLE_v10011344mg	1.15255532778512	0.00351240377301186	18038505
CICLE_v10011409mg	-1.55494346815209	2.36420487110494e-4	NA
CICLE_v10011440mg	-1.12499726516457	0.0199661402262939	18039852
CICLE_v10011449mg	1.31438268597697	7.84762980688454e-4	18038349
CICLE_v10011473mg	0.923176039833461	0.0322431592059129	18037996
CICLE_v10011474mg	3.52136955068685	9.51214487066201e-6	18038348
CICLE_v10011520mg	-1.86308982334179	0.0258895276173298	18039759
CICLE_v10011529mg	1.12686605454045	0.00329979101959538	18039006
CICLE_v10011533mg	-0.979265939384621	0.0138370087265566	18037897
CICLE_v10011554mg	-3.24513738286381	5.38858061575283e-13	18039807
CICLE_v10011556mg	-1.85766923112457	0.00096001183681854695	18038335
CICLE_v10011587mg	-1.36229419857487	3.74426907294708e-5	18038281
CICLE_v10011614mg	0.98273067912836	0.0125245265206694	18039336
CICLE_v10011647mg	1.38770343862709	3.32717545684488e-4	18037995
CICLE_v10011657mg	-1.55358826379509	0.00135640553112617	18039774
CICLE_v10011669mg	-0.892693442341651	0.0214626780749981	18039280
CICLE_v10011693mg	0.890007251843791	0.0153339441370937	18039035
CICLE_v10011697mg	-1.34226763600631	0.00200584354923295	18039854
CICLE_v10011702mg	0.906215396413344	0.0179352072836128	NA
CICLE_v10011717mg	-1.09274145615795	0.00465527326340795	18038218
CICLE_v10011736mg	-0.909310504989403	0.0201367691398836	18039331
CICLE_v10011741mg	-1.43211878361038	2.8694296119968e-4	NA
CICLE_v10011766mg	1.44053757334708	4.25794290009737e-4	18039174
CICLE_v10011771mg	-0.898773272484628	0.0277730696432835	18039610
CICLE_v10011808mg	0.960952186269532	0.0199528648909572	NA
CICLE_v10011842mg	-0.808509619990933	0.0200045195013192	18039962
CICLE_v10011860mg	0.968266592902991	0.0266529804130107	18039900
CICLE_v10011873mg	-1.18967764589091	0.0200103364684769	18039998
CICLE_v10011910mg	-1.6536074426074	3.80687358203712e-6	18040060
CICLE_v10011912mg	1.37563198524445	0.0391985961145368	18039362
CICLE_v10011937mg	-2.78044054695254	0.00157545345576564	18039691
CICLE_v10011940mg	1.20085198974955	0.0160940811375441	18038944
CICLE_v10011949mg	0.8369578417707	0.0407229929145673	18038227
CICLE_v10012020mg	-1.21799237811541	0.00421752677470457	18038179
CICLE_v10012022mg	-2.92393920385699	6.79768299671491e-14	18039148
CICLE_v10012046mg	-1.21323938029355	0.00336455196547908	18038028
CICLE_v10012060mg	0.967780051459372	0.0139390194101363	18038346
CICLE_v10012062mg	1.77356769218166	0.0012238940705604	18039057
CICLE_v10012089mg	-0.774119067326698	0.0447149404716035	18039232
CICLE_v10012130mg	-2.46034430919791	1.03779400980244e-8	18039968
CICLE_v10012173mg	-1.69701317474396	3.21823972396911e-5	18038747
CICLE_v10012197mg	1.48937271565415	0.0467137629544581	18038672
CICLE_v10012227mg	1.46696651122028	4.52399206935658e-5	18038851
CICLE_v10012263mg	-1.5624258236103	1.83303085892472e-4	18038517
CICLE_v10012286mg	-1.2751167699065	0.0153509545132858	18038648
CICLE_v10012318mg	-2.01884534391451	1.06680488828923e-6	18038869
CICLE_v10012331mg	1.20225794747949	8.44414560033878e-4	18038292
CICLE_v10012332mg	-1.29247950944034	0.0468531915734992	18039568
CICLE_v10012410mg	-1.48367315649578	7.60818331245612e-5	18038239
CICLE_v10012509mg	-1.33478620420869	0.0136296878168936	18039499
CICLE_v10012537mg	0.818158230103964	0.0144925765338752	18038302
CICLE_v10012553mg	-1.28732476714099	0.0213007472033955	18040006
CICLE_v10012601mg	0.828217604044945	0.038289914497254	18039601
CICLE_v10012629mg	1.18650748148524	4.33818848080297e-4	NA
CICLE_v10012654mg	-0.885518653716582	0.0227956551527392	18039091
CICLE_v10012704mg	0.928265958783521	0.0225157380179183	18038057
CICLE_v10012712mg	1.66142770657394	0.0071568220003477	18039488
CICLE_v10012754mg	1.01365915512863	0.00358291928978608	18039389
CICLE_v10012776mg	2.50818596876642	9.4585926205985e-4	18038286
CICLE_v10012792mg	1.09091155387881	0.037712863141596	18039230
CICLE_v10012921mg	-1.12102406960475	0.00134260422160914	18038627
CICLE_v10012928mg	-1.59953501432231	2.27583551870097e-5	18038307
CICLE_v10012929mg	-1.05914425900763	0.00980580938190284	18039461
CICLE_v10012964mg	1.27899055856476	0.00178843318153885	NA
CICLE_v10012981mg	1.04832084162631	0.0119914808260783	NA
CICLE_v10012995mg	-1.04084803113329	0.0029774334747823	18038319
CICLE_v10013033mg	-0.784586256425115	0.0197856540262474	18037947
CICLE_v10013103mg	-1.26422106397976	0.0106770681668009	NA
CICLE_v10013109mg	1.26066883864493	0.0178163757527912	18038049
CICLE_v10013147mg	1.0374679371192	0.00392914212502883	18038475
CICLE_v10013160mg	0.916997957598234	0.0193013024668939	NA
CICLE_v10013188mg	-1.08131052706392	0.0161079123802417	18040108
CICLE_v10013190mg	0.889815579121742	0.0470494471931678	18039524
CICLE_v10013256mg	-1.8131597205396	0.00474367586317755	NA
CICLE_v10013264mg	1.18122927589361	3.39271357393922e-4	NA
CICLE_v10013269mg	0.766614629630048	0.0244512807344208	NA
CICLE_v10013271mg	0.808893278651801	0.033113556410257	NA
CICLE_v10013291mg	-1.32516814879845	1.62721598159472e-4	NA
CICLE_v10013293mg	0.91345801561938	0.0200233001440439	NA
CICLE_v10013348mg	1.22302648359988	0.0144108350776024	NA
CICLE_v10013510mg	0.845902754163319	0.0259183602336384	18037968
CICLE_v10013516mg	1.37209499000815	8.28521229701474e-5	18037956
CICLE_v10013537mg	1.50872808836602	0.00125399879037634	NA
CICLE_v10013587mg	0.725045029333763	0.0328866292928715	NA
CICLE_v10013594mg	1.11073744327375	0.0037202137684481	NA
CICLE_v10013655mg	-1.05032895581731	0.00581892804924607	18038758
CICLE_v10013658mg	-1.15332119010713	0.00582145666069737	NA
CICLE_v10013664mg	2.91184034133236	1.76216129727527e-14	18038024
CICLE_v10013692mg	0.64266005780167	0.0498192372608881	NA
CICLE_v10013834mg	-1.56771682059791	2.43392850074275e-6	NA
CICLE_v10013866mg	-1.6922704500341	9.48154026471059e-5	NA
CICLE_v10013871mg	-0.830832788699342	0.0319264540481503	18038021
CICLE_v10013894mg	1.21265191022067	0.00489359417968711	18038752
CICLE_v10013967mg	1.64542519833879	3.06086922890766e-4	18053626
CICLE_v10014094mg	0.86884395718106	0.0484767718243804	18052511
CICLE_v10014100mg	-0.79221703175537606	0.0385124701741968	18050774
CICLE_v10014111mg	-0.841888336097551	0.0326461073100857	18051767
CICLE_v10014147mg	-1.08781166578024	0.00932708583488094	18050829
CICLE_v10014198mg	-0.77768286570583	0.0185645294309885	18052304
CICLE_v10014199mg	1.24848356110575	0.00164659220312955	18052054
CICLE_v10014208mg	-1.01684293368167	0.00695993254720927	18053200
CICLE_v10014231mg	-0.749692642903894	0.0371215627333916	NA
CICLE_v10014322mg	0.793060534061148	0.0402140524406984	18052256
CICLE_v10014325mg	1.3621304569251	0.0125106787022374	18050859
CICLE_v10014350mg	-0.888790531253805	0.0456388167570922	18052771
CICLE_v10014382mg	1.04861929787627	0.0034049581286026	NA
CICLE_v10014388mg	-0.857984106680399	0.0199635282666821	18052728
CICLE_v10014391mg	-0.974135045701239	0.0262393999197535	NA
CICLE_v10014421mg	-1.01775061288518	0.00243962300897798	18052231
CICLE_v10014447mg	0.829092808306288	0.0288756038119372	18053531
CICLE_v10014470mg	0.777991597825303	0.0182449010581977	18052732
CICLE_v10014491mg	-1.35069879911515	0.00165298529459056	18050526
CICLE_v10014496mg	0.822371718491143	0.0366299827436446	18052709
CICLE_v10014497mg	-0.834600350426335	0.0319065288847941	18052961
CICLE_v10014505mg	1.20493176307982	0.00322874014672528	NA
CICLE_v10014514mg	0.792064542294642	0.0223437888694947	18051595
CICLE_v10014558mg	-2.19855236521565	0.0039199738894602	18050680
CICLE_v10014586mg	-1.08844240824751	0.00155133330169598	NA
CICLE_v10014611mg	-1.23174487599355	0.00126596549183365	18050964
CICLE_v10014684mg	-1.20174595407923	0.0282292937921005	18052996
CICLE_v10014727mg	0.926112279917952	0.0400989326562939	18053414
CICLE_v10014737mg	-1.72772967558509	5.72650372824181e-5	18053563
CICLE_v10014738mg	-1.03670978133014	0.00249667479168557	18051863
CICLE_v10014744mg	-1.20242361906239	0.00205477842770326	18050937
CICLE_v10014748mg	1.34993383321996	8.72932826071689e-4	18051747
CICLE_v10014770mg	-2.5605711968267	7.99644971057766e-11	NA
CICLE_v10014808mg	-1.09545505127387	0.0165065788470196	18050608
CICLE_v10014840mg	-1.00350181175804	0.00648870913189692	18051450
CICLE_v10014858mg	2.01072947219034	9.28828046514026e-7	18053375
CICLE_v10014862mg	1.67324744784327	0.00329136550980089	18053376
CICLE_v10014878mg	0.789927537498385	0.0366400744199893	18052305
CICLE_v10014882mg	-0.93294653283846	0.0144912707558627	18051325
CICLE_v10014888mg	-1.12463966225511	0.00331477192950624	18052688
CICLE_v10014902mg	-1.89273643221538	3.09811648876591e-7	NA
CICLE_v10014930mg	3.06523052411237	5.86531767891223e-9	18051225
CICLE_v10014965mg	-3.00174703464793	5.67498043587537e-5	18052809
CICLE_v10014993mg	0.800071945727029	0.0187245975689904	18051700
CICLE_v10014996mg	-1.06258581613722	0.00581976506019974	18051667
CICLE_v10015017mg	-0.765002732057516	0.041025541440817	18052541
CICLE_v10015031mg	-1.32207592143405	0.0357072383710159	18051711
CICLE_v10015040mg	1.17353656360708	0.00319581232258868	18050611
CICLE_v10015043mg	-1.398102602156	0.0138513274315224	18051843
CICLE_v10015063mg	-1.11855656859231	0.00525096819676205	18051615
CICLE_v10015064mg	-1.29250272604916	0.0340935202182288	18053395
CICLE_v10015110mg	0.829064580612394	0.0395599841518291	18052959
CICLE_v10015120mg	-0.952906986790827	0.0180595035506494	18050862
CICLE_v10015171mg	1.39107947001641	0.0120374305430228	18052907
CICLE_v10015173mg	-0.970949769183554	0.00560530500859138	18050658
CICLE_v10015210mg	2.43833905143166	4.42297411440503e-8	NA
CICLE_v10015231mg	-2.72541100459808	0.00212788791038638	18051242
CICLE_v10015234mg	-1.02000928223963	0.00561589630129667	18050765
CICLE_v10015247mg	-1.92561979193835	8.92936516551988e-6	NA
CICLE_v10015251mg	-1.21139205045738	0.00190697456423495	18050593
CICLE_v10015277mg	-1.44692251204623	1.50339946432785e-4	18053214
CICLE_v10015310mg	1.94725595719836	0.0202265497729149	18052915
CICLE_v10015330mg	-0.849217919689107	0.0452796407842877	18053137
CICLE_v10015335mg	2.3493335942761	8.5981330998625e-8	18051689
CICLE_v10015364mg	-0.973594176502147	0.0152126387326053	18051723
CICLE_v10015385mg	-1.33832932807071	7.33043489642157e-4	18052272
CICLE_v10015386mg	-0.918801572316579	0.00606207072198293	18051954
CICLE_v10015391mg	-0.924621161175917	0.0498085354073874	18051984
CICLE_v10015416mg	-0.666173764521451	0.0449644333694741	18051614
CICLE_v10015451mg	1.26700856180845	0.00161346029829594	18052560
CICLE_v10015465mg	-2.02827027700736	2.92045577250154e-7	NA
CICLE_v10015476mg	-0.818265582480636	0.0103285617738918	18051549
CICLE_v10015483mg	-0.861934516711227	0.0332928362085007	18050640
CICLE_v10015490mg	-0.825575614178788	0.0233637022130343	18050546
CICLE_v10015520mg	-1.03109044023435	0.0372504618662369	18053130
CICLE_v10015542mg	0.85203990601076	0.0337056118900062	NA
CICLE_v10015553mg	-0.834231439096001	0.0492417682520891	NA
CICLE_v10015570mg	-1.08811873610619	0.00404198555424423	18050499
CICLE_v10015585mg	-0.858113532362098	0.00928421472781015	18050981
CICLE_v10015602mg	-0.896592483492598	0.0117778184777378	18050711
CICLE_v10015622mg	-1.63560702922497	1.69849429119069e-6	18051090
CICLE_v10015661mg	-0.875831650963378	0.0108137430114313	18052399
CICLE_v10015713mg	5.7649804597161	2.00648094548493e-4	18050857
CICLE_v10015727mg	1.81534147820804	2.09482554332762e-7	18052481
CICLE_v10015754mg	-0.82001716906189	0.037808046933747	18051766
CICLE_v10015814mg	1.69370693024787	7.36062153508597e-7	18050873
CICLE_v10015832mg	-1.35349112104123	9.60223671171653e-4	18051180
CICLE_v10015870mg	-0.834835082235974	0.0148787658099016	18050743
CICLE_v10015871mg	-0.776205158508547	0.0244218012836712	18051522
CICLE_v10015874mg	-2.07380733519397	4.80858721626685e-7	18050687
CICLE_v10015879mg	-1.72162548990057	0.0180229377960808	18053439
CICLE_v10015924mg	1.31150508470365	0.0328038608749276	18050450
CICLE_v10015942mg	0.976646183836881	0.0206371317729699	18051319
CICLE_v10015974mg	-1.30433752289896	0.00218148326251099	18051233
CICLE_v10015977mg	-1.15546317216488	0.0108620014386464	18052960
CICLE_v10016008mg	1.2346341872992	0.00195374757386007	18052455
CICLE_v10016013mg	2.18460690151403	1.20531675883873e-4	18051172
CICLE_v10016018mg	4.26257385853077	2.52767087225758e-5	18051040
CICLE_v10016102mg	-2.60377826442314	1.40928961582642e-4	18052247
CICLE_v10016103mg	-0.965160040092016	0.00490573515962084	18050408
CICLE_v10016123mg	-2.05604448352668	0.0188905714813934	18051551
CICLE_v10016221mg	1.21353449173808	0.00262329974589703	18053606
CICLE_v10016256mg	1.61432540335773	0.00345737501203534	18052433
CICLE_v10016274mg	1.25573776745405	0.0230823658525375	18050922
CICLE_v10016350mg	-1.97476490510757	1.87954007084106e-6	NA
CICLE_v10016401mg	-0.639687447267426	0.0475403548952204	18051155
CICLE_v10016456mg	-1.66293682271483	5.85886092317074e-4	18052250
CICLE_v10016465mg	0.786326582758076	0.0470699395519717	NA
CICLE_v10016472mg	1.05214814398259	0.0148571847002974	18052803
CICLE_v10016510mg	-1.54272731349485	1.33923990354547e-4	18053173
CICLE_v10016529mg	-1.06778827129012	0.0250504733667984	18051605
CICLE_v10016555mg	-1.59149963845305	8.42552960354988e-4	18050901
CICLE_v10016569mg	-1.30409975424616	0.0105686026874423	18050932
CICLE_v10016613mg	-0.819891540826061	0.0124208768284627	18051892
CICLE_v10016719mg	-1.75416525407983	0.00256853255795543	NA
CICLE_v10016804mg	1.31792164781264	7.33845243769505e-4	18053128
CICLE_v10016829mg	-1.04054187126295	0.00640842155201001	18051367
CICLE_v10016873mg	1.07170149734866	0.00228480128067739	18051254
CICLE_v10016890mg	-0.733843652062469	0.0244951232276012	18052741
CICLE_v10016896mg	-1.04534407076505	0.0161495908990992	18051179
CICLE_v10016908mg	-0.817451827459947	0.0497066106407128	18051022
CICLE_v10016942mg	-1.36350314816238	0.00395054603095329	18053306
CICLE_v10016980mg	-0.907145007315908	0.0184453318312299	18051557
CICLE_v10017113mg	1.95870198667551	1.19683232003356e-6	18051968
CICLE_v10017240mg	1.72100039408634	9.26796654788112e-5	18051869
CICLE_v10017247mg	-1.10638834218639	0.0385839014878628	18052329
CICLE_v10017369mg	0.827133910831464	0.0121105908236236	NA
CICLE_v10017373mg	2.25654971142934	5.67856765531672e-11	NA
CICLE_v10017376mg	2.03739892064734	1.95141896691519e-8	NA
CICLE_v10017414mg	0.768654093328548	0.0273247966212617	NA
CICLE_v10017417mg	-0.751659701965724	0.0329104203979434	NA
CICLE_v10017437mg	0.705266518388321	0.0414897808109068	NA
CICLE_v10017439mg	2.02597718929787	5.23317375461357e-7	18051340
CICLE_v10017445mg	1.83554503426048	6.0492801290309e-4	NA
CICLE_v10017556mg	-2.63390404276543	3.44068705046636e-9	NA
CICLE_v10017561mg	-1.30499037428999	0.0135143003694276	NA
CICLE_v10017743mg	1.20497259331245	0.00280523063181791	18053039
CICLE_v10017813mg	1.2768360201937	0.00192393448340001	NA
CICLE_v10017987mg	0.938127062457972	0.0284769034300394	NA
CICLE_v10018452mg	-0.917514557137379	0.00913796785426913	18047013
CICLE_v10018469mg	-0.898264657903043	0.0456719946640013	18046735
CICLE_v10018477mg	-0.740949358873711	0.0417888009982073	18047578
CICLE_v10018488mg	-0.979073116414901	0.0159728458499082	18046082
CICLE_v10018527mg	-0.950133126308358	0.0212517798102923	18046329
CICLE_v10018531mg	-1.33806195693655	0.0332777745608593	18048769
CICLE_v10018536mg	-0.94036671299838	0.0139659740790241	18048422
CICLE_v10018556mg	0.784969094545775	0.0394295006514067	18046495
CICLE_v10018828mg	1.57049635079846	0.0229213145382925	NA
CICLE_v10018829mg	-1.5284690392358	0.00378798670722491	18048598
CICLE_v10018859mg	0.821483139366636	0.0230576194260495	18046764
CICLE_v10018880mg	0.952553957272765	0.025704260987063	18046225
CICLE_v10018889mg	-0.849423342299295	0.0258008421208187	18047697
CICLE_v10018919mg	-1.21134899365129	0.00247571336223999	18048327
CICLE_v10018943mg	-0.787344636264477	0.0331722102114024	18047694
CICLE_v10018956mg	1.0649570655479	0.00811714466293689	18048651
CICLE_v10018964mg	-3.05367337076516	6.76876737282713e-17	18047565
CICLE_v10018972mg	1.26869964127943	7.81509800796272e-4	18046821
CICLE_v10018990mg	1.55584560221385	7.43340019659599e-5	18045968
CICLE_v10018994mg	-1.2121292301568	0.00216582979882534	NA
CICLE_v10018996mg	-1.36247363235653	0.0011984761752047	NA
CICLE_v10019026mg	-1.181436878945	0.0119018649710117	18047709
CICLE_v10019048mg	0.934230643002182	0.0325664513223922	18048567
CICLE_v10019094mg	-0.995339689970305	0.00718154585450637	NA
CICLE_v10019132mg	0.985429067734669	0.0306299029216719	18047706
CICLE_v10019152mg	0.765091564668827	0.0355563943308427	18049154
CICLE_v10019160mg	-1.05701885876396	0.00713640705212135	18049797
CICLE_v10019177mg	2.45223189155422	5.45175711997579e-9	18050232
CICLE_v10019184mg	0.647982608864366	0.0469563948118656	18047468
CICLE_v10019189mg	-0.824984587033931	0.030833710980059	18046904
CICLE_v10019196mg	-0.92880138776902	0.0231781644063913	18047109
CICLE_v10019203mg	-1.14882510822122	0.0130988485737959	18050189
CICLE_v10019256mg	0.844606598993915	0.0368024256827863	18047642
CICLE_v10019301mg	1.70378341912	0.00648563218742347	18048123
CICLE_v10019319mg	1.43117161620746	9.45445745191641e-5	18047776
CICLE_v10019325mg	1.18498441481679	0.0225488513637923	18049613
CICLE_v10019329mg	1.03128144457379	0.00891334185281649	18045941
CICLE_v10019362mg	-0.931412203865032	0.00400680120030477	18047478
CICLE_v10019365mg	0.857431080546517	0.0097269888728341	NA
CICLE_v10019376mg	-0.830142255299493	0.0105403571482162	18047568
CICLE_v10019437mg	-1.10889137597133	0.0117591570631002	18050160
CICLE_v10019480mg	1.07215224484681	0.00213941992441145	18047575
CICLE_v10019511mg	-1.46184629204974	1.89858909259524e-5	NA
CICLE_v10019512mg	-0.9674003567218	0.00373613214799325	18047043
CICLE_v10019562mg	-0.89374594932595	0.0222878895405389	18045924
CICLE_v10019581mg	-0.880468040102608	0.0233204425251248	18046990
CICLE_v10019585mg	-1.12435758451674	0.00438339999629958	18046569
CICLE_v10019613mg	1.4181442226595	4.05956977493446e-5	18048256
CICLE_v10019638mg	-0.728836454235849	0.0310610776241667	18046088
CICLE_v10019671mg	0.979709691147876	0.0107361508425421	18046887
CICLE_v10019686mg	0.762443121847315	0.0469349260878339	18047690
CICLE_v10019694mg	-0.85310965765349	0.0279163477907577	18048149
CICLE_v10019706mg	0.797926580995126	0.0486820875605248	18049178
CICLE_v10019744mg	-1.54328872515858	0.0222202376481413	NA
CICLE_v10019790mg	-0.768883136516144	0.0426568484267103	18048379
CICLE_v10019808mg	-1.2941457390781	0.00178097779293837	18045997
CICLE_v10019819mg	-1.27741309008926	0.00315038177713622	18045813
CICLE_v10019860mg	0.822748153370435	0.035439203774628	18048206
CICLE_v10019870mg	-1.70652529678241	0.00922280803762307	NA
CICLE_v10019897mg	2.57022016931067	0.00155297511487376	18045835
CICLE_v10019913mg	-0.972405849573896	0.0032389955752258	18046630
CICLE_v10019915mg	-1.38616866842947	0.0076178756075534	18047058
CICLE_v10019927mg	-1.17053448211247	5.67093803258863e-4	18049826
CICLE_v10019946mg	0.955409725024539	0.00346282683053976	18046937
CICLE_v10019961mg	-4.1711426872904	6.57915234660907e-4	18049181
CICLE_v10019998mg	-1.14017754404101	0.00545617966917655	18047317
CICLE_v10019999mg	0.775341078223077	0.0182979469124301	18049840
CICLE_v10020004mg	-1.01239612253463	0.0442592824443278	18047371
CICLE_v10020016mg	-0.770619783086191	0.0251388868312874	NA
CICLE_v10020053mg	-0.748099532645658	0.0365343776351593	18047823
CICLE_v10020064mg	1.56431450021823	0.03817443899112	18049886
CICLE_v10020116mg	-2.43287219211948	6.31755354471402e-12	NA
CICLE_v10020130mg	-1.73894771943906	2.7913706781461e-5	18050298
CICLE_v10020134mg	-0.707612183209323	0.0327067335666376	18048303
CICLE_v10020156mg	-1.1576191454981	0.0060073583081961	NA
CICLE_v10020224mg	-0.72479872366629	0.0393130846707316	18047353
CICLE_v10020241mg	1.03234801367392	0.00387602917816557	18050108
CICLE_v10020245mg	0.720214441551774	0.0399028158291382	NA
CICLE_v10020275mg	-2.03574122450511	0.00114250270343518	18048118
CICLE_v10020312mg	-1.4309033480353	0.00203517991155035	NA
CICLE_v10020315mg	-0.786218184226486	0.0187966115714374	18048414
CICLE_v10020440mg	-1.18889885206188	3.0665785199825e-4	18046216
CICLE_v10020494mg	-0.998106729334196	0.0128670656660848	18048166
CICLE_v10020495mg	1.1207816854944	0.0226021692979943	18049688
CICLE_v10020502mg	-1.23728225526106	0.0159142844509652	18047900
CICLE_v10020503mg	-1.37490920805141	2.49774800629759e-4	18048164
CICLE_v10020539mg	1.37240698728326	0.038799472997953	18048340
CICLE_v10020581mg	-0.68248981347241	0.0369083158836982	18050228
CICLE_v10020737mg	-1.40258846794847	2.20022013207936e-5	18046068
CICLE_v10020744mg	-1.08469927320041	0.0355652061804964	18049825
CICLE_v10020762mg	0.689494280660177	0.0346317416737389	18048634
CICLE_v10020782mg	1.63096709378797	0.0011626526160336	18049232
CICLE_v10020804mg	-1.82846039646734	0.0117219523983004	18047921
CICLE_v10020845mg	-1.25025302805856	0.00107875655719861	18049909
CICLE_v10020852mg	2.05797823515767	0.00332094022067984	18049081
CICLE_v10020968mg	0.773733381165906	0.0465613611547334	18049253
CICLE_v10020980mg	-0.889287195941409	0.028002504137301	18049391
CICLE_v10021072mg	-1.05004069224188	0.0152797982804187	18046425
CICLE_v10021100mg	-1.41946287418888	0.0256227978111977	18048376
CICLE_v10021114mg	-1.34824004621251	9.75793395238828e-4	18048850
CICLE_v10021137mg	-1.11703306306003	0.011735201157962	18047873
CICLE_v10021147mg	0.834552263170108	0.0184614414015352	18049662
CICLE_v10021230mg	-1.08739203479727	0.00510595610856726	NA
CICLE_v10021343mg	0.945212433227249	0.00786776451322397	18048595
CICLE_v10021362mg	0.777283379493159	0.0446729073505619	18047324
CICLE_v10021401mg	1.01176327994025	0.0332570274002421	NA
CICLE_v10021471mg	1.63192420023753	0.0183792180109658	18049465
CICLE_v10021489mg	1.22921226540609	0.013727072329735	18048170
CICLE_v10021550mg	-0.975099863051929	0.018102110321224	18050147
CICLE_v10021551mg	-0.942618259784135	0.014984227857414	18047012
CICLE_v10021564mg	-0.904350526425593	0.0316037749495913	18050053
CICLE_v10021647mg	-1.70561383003212	1.90276670249486e-5	18049158
CICLE_v10021677mg	0.983313099774033	0.0139596907164155	18048746
CICLE_v10021685mg	1.04410955047692	0.0128411917997491	18049950
CICLE_v10021724mg	-1.07090080591735	0.00451048322479763	18049208
CICLE_v10021795mg	-1.46091301635162	0.00704032066299722	18046340
CICLE_v10021848mg	-1.87074215247835	3.72386971754684e-4	18048328
CICLE_v10021877mg	-0.877081038100623	0.019575297861128	18047053
CICLE_v10021884mg	-2.40129431135805	2.54641181228121e-5	18048704
CICLE_v10021946mg	1.46934813126652	3.90870802977178e-4	18045915
CICLE_v10022006mg	1.15063728733778	0.00939908562275967	18046628
CICLE_v10022033mg	1.06643359042509	0.0473416774509424	18047922
CICLE_v10022120mg	-1.83043275051827	0.00478456729102023	18049003
CICLE_v10022173mg	-1.28021373864653	0.00237413771256776	18046932
CICLE_v10022406mg	-1.36295681811225	0.012190514424359	18047792
CICLE_v10022419mg	-0.886912659521991	0.0480310762939085	18047523
CICLE_v10022521mg	-0.897480159284931	0.0102530793951219	18049852
CICLE_v10022542mg	1.53684624799144	6.99271411265479e-6	18050084
CICLE_v10022616mg	-0.981709064256097	0.0219142106131594	18046224
CICLE_v10022624mg	-1.17786165223743	0.00491186089042238	18047657
CICLE_v10022734mg	0.860549018753393	0.0323037978415192	18047942
CICLE_v10022892mg	-1.08106140514127	0.0182043192314696	18046801
CICLE_v10022906mg	-1.00616275807774	0.00244071088480603	18046254
CICLE_v10023024mg	0.948627320391861	0.0267307665726936	NA
CICLE_v10023027mg	1.01301105207788	0.00219729911264437	NA
CICLE_v10023029mg	-0.770573748748512	0.0476928608672319	NA
CICLE_v10023065mg	1.27169850292961	5.24009032061798e-4	NA
CICLE_v10023080mg	0.83895207333085	0.0124640595843552	NA
CICLE_v10023092mg	0.947975747812129	0.0180125626766869	NA
CICLE_v10023104mg	-1.91826727198836	1.42422542257841e-7	NA
CICLE_v10023138mg	1.79537274743232	1.01619120692722e-5	NA
CICLE_v10023147mg	-0.804536422693353	0.0275846943812814	NA
CICLE_v10023148mg	0.820691881220505	0.0332905102874294	NA
CICLE_v10023168mg	1.46879883435259	3.72315312217236e-5	NA
CICLE_v10023201mg	0.868966073902855	0.00957592264586212	NA
CICLE_v10023232mg	1.25663333341411	0.010500461363019	NA
CICLE_v10023276mg	1.10833317402369	0.0220285283457251	NA
CICLE_v10023337mg	1.89929727801377	2.25856876975152e-4	NA
CICLE_v10023370mg	0.796098525121557	0.045931178448395	18046157
CICLE_v10023383mg	0.901698429262137	0.0241195428989832	NA
CICLE_v10023490mg	-1.95756765171532	1.77133071505158e-4	NA
CICLE_v10023499mg	-1.49120422554262	0.00126735937664007	18048513
CICLE_v10023517mg	1.4480333236958	3.02281704296917e-4	18045917
CICLE_v10023575mg	1.93514315295585	0.0107732249262949	NA
CICLE_v10023683mg	1.87866822263521	0.00485320224136286	NA
CICLE_v10023690mg	-1.7862602374573	0.0210203173182812	NA
CICLE_v10023782mg	0.71841137260311	0.0436048561790605	NA
CICLE_v10023836mg	-1.23819551350806	0.00278287609459759	NA
CICLE_v10023863mg	-0.642527761406181	0.0475342570590136	NA
CICLE_v10023878mg	0.697852904076417	0.0466411229590758	18046696
CICLE_v10023902mg	-0.938652019713602	0.00460492197562015	NA
CICLE_v10023945mg	1.10740653793253	0.00423467671546869	NA
CICLE_v10024006mg	-1.08260415100953	0.00882950516757685	18049911
CICLE_v10024146mg	0.824459170933186	0.0406059567178026	18050247
CICLE_v10024256mg	1.11427723127107	0.00184611547892924	18046248
CICLE_v10024310mg	-1.25689830452127	1.26648520284678e-4	NA
CICLE_v10024329mg	1.13700032266335	0.0467173460560537	18049282
CICLE_v10024345mg	-0.850300127928551	0.0245103934116648	NA
CICLE_v10024548mg	0.991885345537764	0.0115734602746439	18048334
CICLE_v10024650mg	-0.708895145610833	0.0458256312153449	NA
CICLE_v10024709mg	-1.12899686484581	0.0432884363575014	18036098
CICLE_v10024711mg	0.756234635280632	0.0223709296104449	NA
CICLE_v10024728mg	-0.684591203238913	0.048366621294018	18037356
CICLE_v10024737mg	-1.26668708852704	0.00166342369081647	18035850
CICLE_v10024786mg	-1.00804745091624	0.0098279584875686	18035954
CICLE_v10024790mg	1.10212475035308	0.0150090142401791	18037677
